13790,113,114,85,25,2.00,-0.06,-1.38,-0.02,0.05,0.29,0,3,0,0,239.66,243.68,257.17,245.18,242.92,248.25,245.51,240.15,255.97,253.79,253.77,266.58,261.58,253.05,246.21,258.75
13847,113,114,83,25,2.00,-0.06,-1.38,0.00,0.10,0.26,0,3,0,0,239.89,243.42,256.39,244.88,243.12,248.23,246.70,240.61,255.12,254.67,253.98,267.00,259.53,254.85,247.05,258.58
13903,113,114,84,25,2.00,-0.06,-1.38,-0.06,-0.03,0.36,0,3,0,0,239.33,243.19,255.97,245.27,243.39,248.11,246.45,239.79,255.78,254.80,254.65,267.38,258.14,254.87,247.90,259.20
13959,113,115,79,25,2.06,0.19,-1.31,1.12,-0.20,-1.96,0,3,0,0,238.25,242.51,256.35,243.91,241.26,248.20,245.83,239.33,255.42,254.53,254.49,266.87,258.89,255.17,247.63,258.89
14027,115,116,81,25,2.63,0.19,-1.13,2.12,-0.36,-1.99,0,3,0,0,237.94,242.27,256.03,244.20,242.19,248.27,243.37,239.11,255.76,253.81,255.59,266.59,259.47,255.34,247.28,257.76
14081,117,118,78,25,2.94,0.00,-0.88,2.59,0.41,-0.57,0,3,0,0,238.04,242.81,255.75,244.09,242.17,248.06,244.10,239.29,254.83,253.64,255.44,266.44,258.76,255.02,246.78,257.31
14135,119,120,78,25,3.13,0.00,-0.06,1.11,-0.41,1.58,0,3,0,0,238.70,243.40,256.25,244.65,243.77,247.58,244.66,239.55,253.42,253.77,255.59,266.02,258.59,255.31,245.28,255.94
14192,122,123,76,25,2.94,0.13,-0.38,0.34,1.59,-0.07,0,3,0,0,238.83,243.74,256.79,244.88,244.08,248.95,245.07,238.54,252.81,253.03,255.15,265.26,259.01,255.18,244.49,254.81
14245,124,125,73,25,3.19,0.44,0.00,0.47,-0.26,1.51,0,3,0,0,239.22,244.05,256.81,243.74,243.60,248.48,244.40,237.06,252.63,252.27,253.90,264.09,258.25,254.59,242.63,253.49
14299,127,128,73,25,3.19,0.81,0.19,0.01,-0.47,-0.90,0,3,0,0,239.39,244.24,255.59,243.10,243.54,248.24,243.12,236.68,252.38,251.38,252.19,262.37,257.65,254.16,240.95,252.59
14358,131,132,68,25,3.44,1.13,0.44,1.45,-1.08,1.51,0,3,0,0,239.36,244.31,256.20,242.71,243.77,247.93,242.54,235.57,252.25,250.40,250.84,261.09,256.93,252.81,236.77,250.63
14413,133,134,88,25,3.50,1.00,0.31,-4.01,1.09,0.03,0,3,0,0,239.99,245.52,257.52,243.22,245.60,249.56,243.44,235.70,252.51,250.36,250.95,260.80,257.12,251.78,236.32,249.33
14472,132,137,84,25,3.13,1.13,0.44,-6.39,1.75,-0.04,0,3,0,0,241.13,246.14,258.99,244.91,246.78,250.36,244.45,236.02,252.18,250.04,250.86,262.44,257.68,250.66,235.71,247.49
14529,132,139,89,25,359.94,1.25,0.31,-4.12,1.53,-2.62,0,3,0,0,243.69,246.98,260.04,246.06,247.28,250.04,245.17,236.87,253.02,250.22,251.16,262.11,257.81,249.93,238.41,247.06
14585,132,140,140,25,354.06,1.31,0.25,-0.37,0.76,0.01,0,3,0,0,246.19,248.22,262.03,246.91,247.44,250.70,245.15,237.84,253.11,251.25,250.48,262.19,257.92,249.94,238.75,248.01
14646,131,141,137,25,346.25,1.31,0.38,-0.30,0.18,2.24,0,3,0,0,248.08,250.48,264.41,249.97,249.78,252.16,245.80,239.47,253.67,252.27,251.00,261.80,256.50,249.85,240.87,249.06
14703,131,142,137,25,339.75,2.25,0.38,0.01,-1.25,-1.02,0,3,0,0,248.36,250.15,264.66,249.30,249.99,252.43,245.73,240.00,253.80,251.49,250.34,261.24,254.26,248.81,238.50,249.05
14761,130,143,164,25,334.63,2.13,0.50,0.06,-0.34,-0.04,0,3,0,0,248.04,251.09,262.31,249.27,250.95,253.44,246.32,240.47,254.48,251.92,249.54,260.17,253.86,248.45,239.98,248.00
14823,129,143,140,25,331.38,2.13,0.63,-0.19,-0.37,0.60,0,3,0,0,248.61,247.84,262.38,249.25,251.52,253.78,246.96,241.38,255.20,252.11,250.25,259.30,255.11,247.27,240.84,248.09
14882,129,143,169,25,330.44,2.13,0.69,1.12,-0.28,0.93,0,3,0,0,248.55,245.10,262.63,249.61,250.90,253.80,247.34,241.63,254.80,251.91,250.23,258.61,255.96,246.48,240.95,247.70
14941,129,143,163,25,330.88,2.06,0.69,-0.17,-0.03,0.51,0,3,0,0,248.69,241.19,262.47,250.12,250.72,254.01,248.64,242.33,254.91,252.21,250.40,257.50,256.05,245.67,240.86,247.83
15004,129,143,167,25,330.88,2.06,0.69,0.26,-0.33,0.42,0,3,0,0,248.43,239.55,262.62,250.58,249.99,254.10,249.82,242.49,255.21,251.81,251.03,256.69,256.43,245.13,239.25,247.08
15064,130,144,131,25,330.94,2.38,0.63,1.11,-0.20,0.20,0,3,0,0,248.10,240.35,262.27,250.62,249.13,253.62,249.08,242.54,255.66,252.21,251.60,256.24,257.06,243.22,238.28,247.07
15123,131,145,137,25,331.06,2.50,0.19,1.59,-0.29,-1.55,0,3,0,0,247.81,241.08,262.44,249.42,250.45,253.27,248.97,242.87,254.84,251.61,251.73,256.22,257.34,243.58,239.11,246.50
15184,133,147,136,25,331.00,2.50,0.00,1.04,-0.73,0.56,0,3,0,0,246.97,241.26,262.68,249.10,249.55,252.96,248.50,243.07,254.38,252.03,251.66,256.96,258.16,244.57,239.29,246.35
15241,135,149,134,25,330.31,2.44,-0.75,2.71,0.73,0.58,1,3,0,0,247.26,240.86,261.66,248.71,249.21,253.44,248.45,242.78,253.49,251.74,251.88,257.73,258.72,245.85,240.97,246.89
15297,137,151,135,25,329.75,2.38,-0.69,-4.13,0.37,-0.10,1,3,0,0,248.66,243.16,261.22,248.64,248.53,252.64,248.60,243.94,253.82,252.53,252.66,258.71,259.60,247.48,242.31,249.00
15360,138,152,159,25,329.50,2.25,-0.44,-0.50,-0.25,0.75,1,3,0,0,248.31,245.62,261.96,248.96,250.00,252.29,248.83,244.23,254.60,253.15,252.97,259.30,259.83,248.10,242.47,250.61
15426,139,153,128,25,329.38,2.13,-0.13,-1.56,-0.71,-0.01,1,3,0,0,248.47,247.65,263.39,249.44,250.09,252.17,250.37,244.78,256.07,253.42,253.36,260.13,259.56,248.66,243.38,251.98
15484,139,154,131,25,329.25,2.00,-0.13,-1.68,-0.07,1.93,1,3,0,0,248.33,249.40,265.35,250.25,251.70,252.72,250.43,245.09,256.25,254.14,254.08,261.07,258.94,249.74,244.20,253.41
15546,139,154,128,25,329.38,2.06,-0.13,0.08,0.02,0.09,1,3,0,0,248.21,251.27,267.03,250.71,252.49,253.51,250.96,245.56,257.08,254.51,254.84,261.64,259.13,250.81,245.04,254.80
15602,139,154,131,25,329.44,2.13,-0.13,0.54,0.00,0.48,1,3,0,0,248.19,252.86,268.65,251.11,253.78,253.56,250.30,246.17,256.98,254.17,255.42,262.34,259.31,250.55,246.08,256.06
15657,139,154,136,25,329.44,2.06,-0.13,0.13,-0.10,0.34,1,3,0,0,248.65,253.63,270.49,251.96,254.94,253.69,251.51,246.72,256.70,254.73,255.96,262.88,259.47,251.73,246.26,257.10
